Exp_ID,Cycle,Well,RFU,DNA Template,[DNA] (nM),[RNAP] (nM),Gyr (U),TopoI (U)
TL39 TX42,41,F8,3323.5098712911,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,42,F8,3325.57075369876,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,43,F8,3332.02314705915,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,44,F8,3335.04604808753,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,45,F8,3339.43191752572,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,46,F8,3348.0557677681,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,47,F8,3350.02009740623,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,48,F8,3356.0997179527,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,49,F8,3357.43887363771,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,50,F8,3363.95731110744,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,51,F8,3370.63775389578,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,52,F8,3373.53267723045,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,53,F8,3374.92768026283,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,54,F8,3383.75353583601,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,55,F8,3388.69667722214,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,56,F8,3390.80304540721,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,57,F8,3397.12501218711,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,58,F8,3401.68687772403,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,59,F8,3408.94995209311,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,60,F8,3413.39203719665,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,61,F8,3419.09965863011,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,62,F8,3424.25253585221,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,63,F8,3425.18420200623,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,64,F8,3427.1014475154,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,65,F8,3436.92626716016,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,66,F8,3443.74510203903,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,67,F8,3450.28094808185,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,68,F8,3452.05128615373,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,69,F8,3454.53479615366,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,70,F8,3462.73537978891,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,71,F8,3465.90655936158,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,72,F8,3473.86503534584,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,73,F8,3476.64796094789,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,74,F8,3482.88644670733,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,75,F8,3487.01698930305,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,76,F8,3492.67111729252,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,77,F8,3501.73328326103,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,78,F8,3504.46471781065,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,79,F8,3508.99306640382,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,80,F8,3512.46498662071,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,81,F8,3523.19095442176,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,82,F8,3522.53058109708,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,83,F8,3528.74723914138,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,84,F8,3531.82817342342,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,85,F8,3546.27262350426,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,86,F8,3546.09038598433,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,87,F8,3552.5600925621,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,88,F8,3554.91832697379,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,89,F8,3555.10251359793,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,90,F8,3567.787998392,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,91,F8,3567.20878870781,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,92,F8,3573.93672742364,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,93,F8,3583.78585767532,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,94,F8,3587.82478877496,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,95,F8,3595.25189336948,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,96,F8,3594.77615957554,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,97,F8,3604.30952046822,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,98,F8,3610.89912893171,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,99,F8,3611.64489557967,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,100,F8,3617.16649752182,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,101,F8,3625.21497200062,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,102,F8,3628.61999790313,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,103,F8,3633.61440946047,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,104,F8,3639.28676255317,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,105,F8,3646.20444985354,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,106,F8,3651.5241190327,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,107,F8,3654.5618426182,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,108,F8,3660.95589763049,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,109,F8,3666.62418156707,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,110,F8,3674.68125063749,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,111,F8,3674.43353239076,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,112,F8,3681.39278817431,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,113,F8,3684.05228633876,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,114,F8,3694.54877426122,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,115,F8,3695.91107445232,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,116,F8,3705.41231950811,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,117,F8,3706.94116041169,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,118,F8,3708.74254893743,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,119,F8,3714.33407283145,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,120,F8,3721.122052949,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,121,F8,3728.04572166669,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,122,F8,3732.5488461244,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,123,F8,3738.55121123709,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,124,F8,3739.90834252084,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,125,F8,3748.42253789635,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,126,F8,3751.17395306308,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,127,F8,3758.35841195664,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,128,F8,3761.08775827747,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,129,F8,3762.82102821874,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,130,F8,3772.52165152189,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,131,F8,3774.54584767289,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,132,F8,3783.13557809106,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,133,F8,3784.59937207815,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,134,F8,3789.95700587159,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,135,F8,3798.86036071626,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,136,F8,3803.46538430811,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,137,F8,3808.33960719069,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,138,F8,3809.54559272118,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,139,F8,3815.88348193078,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,140,F8,3821.40798188612,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,141,F8,3825.32384044056,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,142,F8,3830.5577909676,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,143,F8,3832.83988012322,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,144,F8,3839.71991414268,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,145,F8,3841.26690330562,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,146,F8,3846.17594502574,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,147,F8,3847.14848734088,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,148,F8,3853.97502665935,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,149,F8,3860.93496219349,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,150,F8,3865.67791535287,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,151,F8,3872.04151773027,rx MB,0.051,51.0,0.0,0.0
TL39 TX42,1,F10,3093.98028279514,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,2,F10,3099.30961360557,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,3,F10,3113.62815968687,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,4,F10,3121.70149540663,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,5,F10,3130.5305165124,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,6,F10,3131.57328567765,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,7,F10,3140.9547422829,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,8,F10,3146.3554149813,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,9,F10,3150.31209974081,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,10,F10,3159.02339866834,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,11,F10,3159.33499504203,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,12,F10,3164.92475313629,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,13,F10,3170.70812472476,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,14,F10,3174.92246012144,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,15,F10,3176.11997972623,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,16,F10,3180.00766066887,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,17,F10,3185.73650104248,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,18,F10,3186.57796030243,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,19,F10,3188.40024622017,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,20,F10,3195.68492866354,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,21,F10,3195.98666273141,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,22,F10,3199.64212707535,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,23,F10,3199.87804706355,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,24,F10,3209.70151217015,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,25,F10,3211.24186482214,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,26,F10,3214.12375943355,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,27,F10,3215.76478894037,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,28,F10,3218.20764398926,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,29,F10,3220.33848869131,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,30,F10,3224.11418276892,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,31,F10,3227.86324317496,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,32,F10,3229.22290201844,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,33,F10,3230.10329304304,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,34,F10,3235.79804202705,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,35,F10,3236.7242645413,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,36,F10,3237.28174551111,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,37,F10,3240.97453222903,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,38,F10,3244.97931738508,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,39,F10,3251.39972882036,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,40,F10,3250.06422502645,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,41,F10,3254.31175783402,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,42,F10,3256.61983098792,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,43,F10,3257.14752859959,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,44,F10,3265.14448881636,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,45,F10,3266.28316563462,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,46,F10,3269.25363968593,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,47,F10,3274.11288845016,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,48,F10,3277.52695224544,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,49,F10,3279.93741976556,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,50,F10,3281.30606674134,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,51,F10,3283.14463040054,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,52,F10,3288.96448029932,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,53,F10,3290.25048951412,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,54,F10,3292.31598905101,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,55,F10,3299.75215350996,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,56,F10,3300.80094807475,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,57,F10,3301.02311276978,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,58,F10,3309.00488479381,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,59,F10,3314.61846303108,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,60,F10,3315.76434339447,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,61,F10,3320.94900172146,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,62,F10,3322.87841855501,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,63,F10,3332.68851243529,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,64,F10,3331.9640875143,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,65,F10,3335.96595524522,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,66,F10,3339.36907766768,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,67,F10,3345.99434624531,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,68,F10,3351.62931807151,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,69,F10,3350.97356219093,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,70,F10,3353.84440389157,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,71,F10,3360.41675904806,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,72,F10,3362.79646325242,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,73,F10,3363.93326021613,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,74,F10,3370.94902955826,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,75,F10,3369.53010549604,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,76,F10,3376.27998501317,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,77,F10,3380.71599227476,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,78,F10,3384.03681556196,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,79,F10,3385.66375990224,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,80,F10,3389.44585220626,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,81,F10,3394.56106887017,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,82,F10,3398.04453552212,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,83,F10,3402.2985215819,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,84,F10,3400.98283332137,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,85,F10,3409.75818155496,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,86,F10,3410.39216410607,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,87,F10,3419.09109487475,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,88,F10,3417.65642451725,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,89,F10,3421.14057879533,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,90,F10,3427.13254299732,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,91,F10,3424.7699049558,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,92,F10,3429.59507978874,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,93,F10,3437.28243954616,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,94,F10,3445.28505377033,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,95,F10,3441.94539776255,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,96,F10,3443.41147779633,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,97,F10,3454.43270073283,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,98,F10,3459.34055126494,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,99,F10,3454.9831735306,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,100,F10,3461.00464947683,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,101,F10,3467.26938266869,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,102,F10,3470.80463035212,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,103,F10,3470.91922997093,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,104,F10,3477.10682455392,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,105,F10,3480.1066589375,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,106,F10,3486.3772634938,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,107,F10,3487.49439073768,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,108,F10,3492.79144551489,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,109,F10,3497.8734577509,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,110,F10,3498.10006511536,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,111,F10,3504.65109791909,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,112,F10,3502.04639707392,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,113,F10,3508.78702339185,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,114,F10,3511.18162477556,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,115,F10,3514.95945098468,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,116,F10,3519.88823690514,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,117,F10,3527.10053698107,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,118,F10,3528.52638015861,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,119,F10,3527.94836965072,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,120,F10,3535.46722699982,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,121,F10,3536.3350937897,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,122,F10,3541.68052768297,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,123,F10,3544.47286452295,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,124,F10,3547.70102105281,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,125,F10,3547.67227557493,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,126,F10,3554.61102513216,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,127,F10,3558.65399209928,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,128,F10,3555.82860312774,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,129,F10,3564.75366751146,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,130,F10,3567.8745303831,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,131,F10,3569.75081593209,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,132,F10,3570.17376720029,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,133,F10,3572.07095553281,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,134,F10,3577.59162683114,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,135,F10,3584.34622367781,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,136,F10,3586.33701380837,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,137,F10,3592.01669975138,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,138,F10,3593.13132183916,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,139,F10,3594.53445049994,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,140,F10,3601.31378596259,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,141,F10,3601.04046118762,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,142,F10,3606.55471596745,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,143,F10,3607.07544624793,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,144,F10,3614.66217139498,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,145,F10,3613.20908552532,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,146,F10,3617.75492007157,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,147,F10,3623.18937304108,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,148,F10,3625.74123147613,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,149,F10,3627.94403089013,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,150,F10,3629.467721869,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,151,F10,3632.66825306423,rx MB,0.034,34.0,0.0,0.0
TL39 TX42,1,F12,3114.91661359306,BLANK,,,0.0,0.0
TL39 TX42,2,F12,3111.34421781593,BLANK,,,0.0,0.0
TL39 TX42,3,F12,3116.07911190108,BLANK,,,0.0,0.0
TL39 TX42,4,F12,3119.88183694632,BLANK,,,0.0,0.0
TL39 TX42,5,F12,3124.26284415982,BLANK,,,0.0,0.0
TL39 TX42,6,F12,3127.69496346228,BLANK,,,0.0,0.0
TL39 TX42,7,F12,3129.40903408918,BLANK,,,0.0,0.0
TL39 TX42,8,F12,3131.58448984485,BLANK,,,0.0,0.0
TL39 TX42,9,F12,3127.48238369554,BLANK,,,0.0,0.0
TL39 TX42,10,F12,3131.23631526809,BLANK,,,0.0,0.0
TL39 TX42,11,F12,3131.55116959377,BLANK,,,0.0,0.0
TL39 TX42,12,F12,3133.56841442265,BLANK,,,0.0,0.0
TL39 TX42,13,F12,3134.08636319602,BLANK,,,0.0,0.0
TL39 TX42,14,F12,3130.20833838631,BLANK,,,0.0,0.0
TL39 TX42,15,F12,3131.459992946,BLANK,,,0.0,0.0
TL39 TX42,16,F12,3132.10638549015,BLANK,,,0.0,0.0
TL39 TX42,17,F12,3129.72909350625,BLANK,,,0.0,0.0
TL39 TX42,18,F12,3129.70602833941,BLANK,,,0.0,0.0
TL39 TX42,19,F12,3129.55617889385,BLANK,,,0.0,0.0
TL39 TX42,20,F12,3129.82757900968,BLANK,,,0.0,0.0
TL39 TX42,21,F12,3131.72003631576,BLANK,,,0.0,0.0
TL39 TX42,22,F12,3129.53654851765,BLANK,,,0.0,0.0
TL39 TX42,23,F12,3132.36948017122,BLANK,,,0.0,0.0
TL39 TX42,24,F12,3132.43872592867,BLANK,,,0.0,0.0
TL39 TX42,25,F12,3131.0271054931,BLANK,,,0.0,0.0
TL39 TX42,26,F12,3130.53784656842,BLANK,,,0.0,0.0
TL39 TX42,27,F12,3128.44100291366,BLANK,,,0.0,0.0
TL39 TX42,28,F12,3130.63005978091,BLANK,,,0.0,0.0
TL39 TX42,29,F12,3131.94447882996,BLANK,,,0.0,0.0
TL39 TX42,30,F12,3129.19610775499,BLANK,,,0.0,0.0
TL39 TX42,31,F12,3132.01191894621,BLANK,,,0.0,0.0
TL39 TX42,32,F12,3130.45730471337,BLANK,,,0.0,0.0
TL39 TX42,33,F12,3127.57689624503,BLANK,,,0.0,0.0
TL39 TX42,34,F12,3131.60003957338,BLANK,,,0.0,0.0
TL39 TX42,35,F12,3133.37693969018,BLANK,,,0.0,0.0
TL39 TX42,36,F12,3130.54490761566,BLANK,,,0.0,0.0
TL39 TX42,37,F12,3130.55579127067,BLANK,,,0.0,0.0
TL39 TX42,38,F12,3129.49502096963,BLANK,,,0.0,0.0
TL39 TX42,39,F12,3131.87522866921,BLANK,,,0.0,0.0
TL39 TX42,40,F12,3135.11500889017,BLANK,,,0.0,0.0
TL39 TX42,41,F12,3131.214445426,BLANK,,,0.0,0.0
TL39 TX42,42,F12,3131.75658204565,BLANK,,,0.0,0.0
TL39 TX42,43,F12,3129.90512949573,BLANK,,,0.0,0.0
TL39 TX42,44,F12,3136.19522740429,BLANK,,,0.0,0.0
TL39 TX42,45,F12,3133.45902443003,BLANK,,,0.0,0.0
TL39 TX42,46,F12,3129.32658998827,BLANK,,,0.0,0.0
TL39 TX42,47,F12,3128.87791518564,BLANK,,,0.0,0.0
TL39 TX42,48,F12,3133.61962542867,BLANK,,,0.0,0.0
TL39 TX42,49,F12,3130.1059776831,BLANK,,,0.0,0.0
TL39 TX42,50,F12,3133.4705405972,BLANK,,,0.0,0.0
TL39 TX42,51,F12,3135.2691140777,BLANK,,,0.0,0.0
TL39 TX42,52,F12,3135.44429820516,BLANK,,,0.0,0.0
TL39 TX42,53,F12,3130.26595013221,BLANK,,,0.0,0.0
TL39 TX42,54,F12,3133.22075338233,BLANK,,,0.0,0.0
TL39 TX42,55,F12,3133.75824938721,BLANK,,,0.0,0.0
TL39 TX42,56,F12,3133.13691865128,BLANK,,,0.0,0.0
TL39 TX42,57,F12,3134.72602604281,BLANK,,,0.0,0.0
TL39 TX42,58,F12,3134.36761373495,BLANK,,,0.0,0.0
TL39 TX42,59,F12,3136.60974212104,BLANK,,,0.0,0.0
TL39 TX42,60,F12,3137.67248306214,BLANK,,,0.0,0.0
TL39 TX42,61,F12,3136.48100782865,BLANK,,,0.0,0.0
TL39 TX42,62,F12,3134.8545356893,BLANK,,,0.0,0.0
TL39 TX42,63,F12,3139.94957642725,BLANK,,,0.0,0.0
TL39 TX42,64,F12,3137.97250820508,BLANK,,,0.0,0.0
TL39 TX42,65,F12,3139.13937159413,BLANK,,,0.0,0.0
TL39 TX42,66,F12,3140.02001604433,BLANK,,,0.0,0.0
TL39 TX42,67,F12,3136.72673891954,BLANK,,,0.0,0.0
TL39 TX42,68,F12,3136.12369273087,BLANK,,,0.0,0.0
TL39 TX42,69,F12,3139.60031898337,BLANK,,,0.0,0.0
TL39 TX42,70,F12,3136.00650124929,BLANK,,,0.0,0.0
TL39 TX42,71,F12,3139.29085400775,BLANK,,,0.0,0.0
TL39 TX42,72,F12,3140.69773562979,BLANK,,,0.0,0.0
TL39 TX42,73,F12,3136.302038854,BLANK,,,0.0,0.0
TL39 TX42,74,F12,3138.31838729036,BLANK,,,0.0,0.0
TL39 TX42,75,F12,3133.70545958173,BLANK,,,0.0,0.0
TL39 TX42,76,F12,3138.15316616498,BLANK,,,0.0,0.0
TL39 TX42,77,F12,3137.18014011513,BLANK,,,0.0,0.0
TL39 TX42,78,F12,3138.19676295547,BLANK,,,0.0,0.0
TL39 TX42,79,F12,3141.47151555009,BLANK,,,0.0,0.0
TL39 TX42,80,F12,3138.59438290176,BLANK,,,0.0,0.0
TL39 TX42,81,F12,3141.76822608938,BLANK,,,0.0,0.0
